C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A054,R227,01-00-02,RECTOR ST,R,BMT,05/16/2016,08:00:00,REGULAR,0001457535,0000419652                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/16/2016,08:15:14,REGULAR,0001457541,0000419653                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/16/2016,12:00:00,REGULAR,0001457633,0000419712                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/16/2016,16:00:00,REGULAR,0001457751,0000419722                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/16/2016,20:00:00,REGULAR,0001457966,0000419768                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/17/2016,00:00:00,REGULAR,0001458010,0000419770                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/17/2016,04:00:00,REGULAR,0001458014,0000419770                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/17/2016,08:00:00,REGULAR,0001458033,0000419789                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/17/2016,12:00:00,REGULAR,0001458154,0000419829                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/17/2016,16:00:00,REGULAR,0001458290,0000419837                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/17/2016,20:00:00,REGULAR,0001458524,0000419853                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/18/2016,00:00:00,REGULAR,0001458547,0000419855                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/18/2016,04:00:00,REGULAR,0001458553,0000419856                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/18/2016,08:00:00,REGULAR,0001458570,0000419869                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/18/2016,12:00:00,REGULAR,0001458684,0000419933                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/18/2016,16:00:00,REGULAR,0001458822,0000419944                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/18/2016,20:00:00,REGULAR,0001459091,0000419961                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/19/2016,00:00:00,REGULAR,0001459134,0000419962                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/19/2016,04:00:00,REGULAR,0001459137,0000419963                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/19/2016,08:00:00,REGULAR,0001459156,0000419979                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/19/2016,12:00:00,REGULAR,0001459278,0000420011                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/19/2016,16:00:00,REGULAR,0001459440,0000420030                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/19/2016,20:00:00,REGULAR,0001459665,0000420043                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/20/2016,00:00:00,REGULAR,0001459719,0000420051                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/20/2016,04:00:00,REGULAR,0001459727,0000420053                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/20/2016,08:00:00,REGULAR,0001459745,0000420068                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/20/2016,12:00:00,REGULAR,0001459864,0000420112                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/20/2016,16:00:00,REGULAR,0001459999,0000420126                                              
A054,R227,01-00-02,RECTOR ST,R,BMT,05/20/2016,20:00:00,REGULAR,0001460210,0000420137                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/14/2016,00:00:00,REGULAR,0003181088,0001176800                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/14/2016,04:00:00,REGULAR,0003181091,0001176800                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/14/2016,08:00:00,REGULAR,0003181097,0001176811                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/14/2016,12:00:00,REGULAR,0003181145,0001176840                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/14/2016,16:00:00,REGULAR,0003181251,0001176868                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/14/2016,20:00:00,REGULAR,0003181332,0001176886                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/15/2016,00:00:00,REGULAR,0003181355,0001176895                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/15/2016,04:00:00,REGULAR,0003181359,0001176895                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/15/2016,08:00:00,REGULAR,0003181369,0001176896                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/15/2016,12:00:00,REGULAR,0003181409,0001176924                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/15/2016,16:00:00,REGULAR,0003181479,0001176946                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/15/2016,20:00:00,REGULAR,0003181530,0001176967                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/16/2016,00:00:00,REGULAR,0003181542,0001176974                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/16/2016,04:00:00,REGULAR,0003181542,0001176974                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/16/2016,08:00:00,REGULAR,0003181551,0001177024                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/16/2016,08:15:14,REGULAR,0003181552,0001177028                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/16/2016,12:00:00,REGULAR,0003181586,0001177129                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/16/2016,16:00:00,REGULAR,0003181649,0001177155                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/16/2016,20:00:00,REGULAR,0003181734,0001177211                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/17/2016,00:00:00,REGULAR,0003181746,0001177226                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/17/2016,04:00:00,REGULAR,0003181746,0001177226                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/17/2016,08:00:00,REGULAR,0003181757,0001177278                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/17/2016,12:00:00,REGULAR,0003181799,0001177413                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/17/2016,16:00:00,REGULAR,0003181848,0001177442                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/17/2016,20:00:00,REGULAR,0003181965,0001177468                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/18/2016,00:00:00,REGULAR,0003181979,0001177474                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/18/2016,04:00:00,REGULAR,0003181979,0001177474                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/18/2016,08:00:00,REGULAR,0003181982,0001177520                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/18/2016,12:00:00,REGULAR,0003182021,0001177630                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/18/2016,16:00:00,REGULAR,0003182074,0001177649                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/18/2016,20:00:00,REGULAR,0003182165,0001177673                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/19/2016,00:00:00,REGULAR,0003182183,0001177677                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/19/2016,04:00:00,REGULAR,0003182184,0001177679                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/19/2016,08:00:00,REGULAR,0003182191,0001177721                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/19/2016,12:00:00,REGULAR,0003182242,0001177867                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/19/2016,16:00:00,REGULAR,0003182318,0001177887                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/19/2016,20:00:00,REGULAR,0003182451,0001177915                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/20/2016,00:00:00,REGULAR,0003182464,0001177922                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/20/2016,04:00:00,REGULAR,0003182469,0001177922                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/20/2016,08:00:00,REGULAR,0003182481,0001177968                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/20/2016,12:00:00,REGULAR,0003182520,0001178085                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/20/2016,16:00:00,REGULAR,0003182583,0001178109                                              
A054,R227,01-03-00,RECTOR ST,R,BMT,05/20/2016,20:00:00,REGULAR,0003182688,0001178128                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/14/2016,00:00:00,REGULAR,0002784025,0000434540                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/14/2016,04:00:00,REGULAR,0002784030,0000434542                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/14/2016,08:00:00,REGULAR,0002784040,0000434563                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/14/2016,12:00:00,REGULAR,0002784156,0000434622                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/14/2016,16:00:00,REGULAR,0002784376,0000434671                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/14/2016,20:00:00,REGULAR,0002784531,0000434699                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/15/2016,00:00:00,REGULAR,0002784575,0000434711                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/15/2016,04:00:00,REGULAR,0002784587,0000434712                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/15/2016,08:00:00,REGULAR,0002784599,0000434721                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/15/2016,12:00:00,REGULAR,0002784699,0000434774                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/15/2016,16:00:00,REGULAR,0002784870,0000434802                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/15/2016,20:00:00,REGULAR,0002784980,0000434825                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/16/2016,00:00:00,REGULAR,0002785003,0000434831                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/16/2016,04:00:00,REGULAR,0002785004,0000434832                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/16/2016,08:00:00,REGULAR,0002785047,0000434877                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/16/2016,08:15:14,REGULAR,0002785054,0000434877                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/16/2016,12:00:00,REGULAR,0002785159,0000434987                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/16/2016,16:00:00,REGULAR,0002785310,0000435020                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/16/2016,20:00:00,REGULAR,0002785512,0000435094                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/17/2016,00:00:00,REGULAR,0002785548,0000435107                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/17/2016,04:00:00,REGULAR,0002785550,0000435109                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/17/2016,08:00:00,REGULAR,0002785607,0000435160                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/17/2016,12:00:00,REGULAR,0002785761,0000435275                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/17/2016,16:00:00,REGULAR,0002785933,0000435315                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/17/2016,20:00:00,REGULAR,0002786189,0000435356                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/18/2016,00:00:00,REGULAR,0002786225,0000435371                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/18/2016,04:00:00,REGULAR,0002786227,0000435371                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/18/2016,08:00:00,REGULAR,0002786280,0000435409                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/18/2016,12:00:00,REGULAR,0002786422,0000435501                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/18/2016,16:00:00,REGULAR,0002786556,0000435542                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/18/2016,20:00:00,REGULAR,0002786821,0000435582                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/19/2016,00:00:00,REGULAR,0002786849,0000435589                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/19/2016,04:00:00,REGULAR,0002786849,0000435590                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/19/2016,08:00:00,REGULAR,0002786908,0000435624                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/19/2016,12:00:00,REGULAR,0002787084,0000435723                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/19/2016,16:00:00,REGULAR,0002787266,0000435771                                              
A054,R227,01-03-01,RECTOR ST,R,BMT,05/19/2016,20:00:00,REGULAR,0002787508,0000435803                                              
